time,temperature,dewpoint,wind_speed,precipitation,month,year
2023-03-03 16:00:00,26.77996826171875,10.265533447265625,1.096498966217041,0.002388582332059741,3,2023
2023-03-04 02:00:00,21.25469970703125,11.656341552734375,1.040177583694458,0.0005939144757576287,3,2023
2023-03-04 12:00:00,32.80584716796875,8.43817138671875,1.1119341850280762,0.06331455707550049,3,2023
2023-03-04 22:00:00,22.340850830078125,10.1644287109375,0.8491171002388,0.09853515028953552,3,2023
2023-03-05 08:00:00,33.796142578125,8.65576171875,1.084043264389038,0.030573198571801186,3,2023
2023-03-05 18:00:00,24.550567626953125,10.785125732421875,0.8138313293457031,0.15618714690208435,3,2023
2023-03-06 04:00:00,28.127899169921875,10.232635498046875,1.033435344696045,0.01938893459737301,3,2023
2023-03-06 14:00:00,28.008636474609375,10.56781005859375,0.6006447076797485,0.3743811547756195,3,2023
2023-03-07 00:00:00,20.937774658203125,11.2642822265625,0.737067461013794,0.29655125737190247,3,2023
2023-03-07 10:00:00,31.28143310546875,9.927154541015625,0.6926456689834595,0.14822646975517273,3,2023
2023-03-07 20:00:00,21.42510986328125,12.252593994140625,1.024722695350647,0.27923837304115295,3,2023
2023-03-08 06:00:00,30.65545654296875,10.716827392578125,1.220611810684204,0.002467524027451873,3,2023
2023-03-08 16:00:00,25.401947021484375,10.633087158203125,0.971066415309906,0.042234085500240326,3,2023
2023-03-09 02:00:00,20.367767333984375,12.206207275390625,1.1299687623977661,0.009704657830297947,3,2023
2023-03-09 12:00:00,31.281158447265625,8.236114501953125,0.7899482846260071,0.009962364099919796,3,2023
2023-03-09 22:00:00,21.432769775390625,10.17401123046875,0.8429681658744812,0.014815343543887138,3,2023
2023-03-10 08:00:00,32.779022216796875,8.43145751953125,0.9539848566055298,0.0018826653249561787,3,2023
2023-03-10 18:00:00,23.949737548828125,10.549896240234375,1.1863679885864258,0.016797533258795738,3,2023
2023-03-11 04:00:00,27.157135009765625,11.85101318359375,1.450571060180664,0.0013737528352066875,3,2023
2023-03-11 14:00:00,28.8533935546875,10.275177001953125,1.0458604097366333,0.005253322422504425,3,2023
2023-03-12 00:00:00,21.05206298828125,11.477996826171875,1.1439604759216309,0.003447751747444272,3,2023
2023-03-12 10:00:00,34.090484619140625,7.812103271484375,1.4739090204238892,9.998380846809596e-05,3,2023
2023-03-12 20:00:00,23.544403076171875,10.573211669921875,1.0698391199111938,0.0007398612215183675,3,2023
2023-03-13 06:00:00,32.48468017578125,8.593353271484375,1.5029637813568115,0.0003041301970370114,3,2023
2023-03-13 16:00:00,27.014678955078125,10.0557861328125,0.47707200050354004,0.024125834926962852,3,2023
2023-03-14 02:00:00,21.745208740234375,12.472076416015625,0.39783868193626404,0.005866785068064928,3,2023
2023-03-14 12:00:00,32.271209716796875,7.890777587890625,0.2550397515296936,0.10512182861566544,3,2023
2023-03-14 22:00:00,22.284820556640625,11.7110595703125,0.7183845639228821,0.10990222543478012,3,2023
2023-03-15 08:00:00,33.519805908203125,9.26202392578125,1.024764895439148,0.05085030570626259,3,2023
2023-03-15 18:00:00,25.100860595703125,13.283905029296875,0.2116941213607788,0.20679432153701782,3,2023
2023-03-16 04:00:00,27.180694580078125,14.875274658203125,0.8968871235847473,0.1559714823961258,3,2023
2023-03-16 14:00:00,25.85882568359375,16.299774169921875,0.16467587649822235,1.895159125328064,3,2023
2023-03-17 00:00:00,20.687042236328125,17.913909912109375,0.7170122265815735,2.4995405673980713,3,2023
2023-03-17 10:00:00,29.47308349609375,15.634918212890625,0.8913278579711914,1.860801100730896,3,2023
2023-03-17 20:00:00,21.72369384765625,18.26318359375,0.44775816798210144,3.4085986614227295,3,2023
2023-03-18 06:00:00,26.958099365234375,17.858184814453125,0.9695698022842407,1.816907525062561,3,2023
2023-03-18 16:00:00,22.5533447265625,18.01556396484375,0.12005111575126648,6.201122283935547,3,2023
2023-03-19 02:00:00,19.500579833984375,17.962249755859375,0.40333959460258484,2.7924537658691406,3,2023
2023-03-19 12:00:00,27.375640869140625,13.335357666015625,1.760772705078125,1.6940444707870483,3,2023
2023-03-19 22:00:00,19.621368408203125,16.406890869140625,0.5042308568954468,2.1132500171661377,3,2023
2023-03-20 08:00:00,29.120574951171875,13.161895751953125,1.5990034341812134,0.2300758808851242,3,2023
2023-03-20 18:00:00,21.7265625,15.30438232421875,0.84866863489151,0.514904260635376,3,2023
2023-03-21 04:00:00,24.987762451171875,15.17388916015625,0.96885746717453,0.08068929612636566,3,2023
2023-03-21 14:00:00,26.067169189453125,14.05780029296875,1.18295156955719,0.18896740674972534,3,2023
2023-03-22 00:00:00,20.442626953125,16.190399169921875,0.7564941644668579,0.12381072342395782,3,2023
2023-03-22 10:00:00,30.777435302734375,12.92889404296875,1.742037057876587,0.11922623962163925,3,2023
2023-03-22 20:00:00,22.168182373046875,15.92279052734375,0.7610840201377869,0.20190773904323578,3,2023
2023-03-23 06:00:00,29.62640380859375,14.852691650390625,1.0978317260742188,0.034296516329050064,3,2023
2023-03-23 16:00:00,25.097625732421875,15.265655517578125,0.7649518847465515,0.21276040375232697,3,2023
2023-03-24 02:00:00,21.795562744140625,17.538238525390625,0.41008755564689636,0.05451633408665657,3,2023
2023-03-24 12:00:00,31.2921142578125,13.38214111328125,1.2610864639282227,0.06270294636487961,3,2023
2023-03-24 22:00:00,22.2401123046875,16.21502685546875,0.4867228865623474,0.076323501765728,3,2023
2023-03-25 08:00:00,32.437469482421875,13.672576904296875,0.7622015476226807,0.04797183722257614,3,2023
2023-03-25 18:00:00,24.30755615234375,15.529632568359375,0.267726331949234,0.2549848258495331,3,2023
2023-03-26 04:00:00,27.5574951171875,14.9061279296875,0.4803388714790344,0.037293821573257446,3,2023
2023-03-26 14:00:00,28.437103271484375,13.090087890625,1.2673453092575073,0.2519000768661499,3,2023
2023-03-27 00:00:00,20.907196044921875,14.272857666015625,1.0000706911087036,0.16774718463420868,3,2023
2023-03-27 10:00:00,33.744049072265625,8.486480712890625,1.7419496774673462,0.04808925464749336,3,2023
2023-03-27 20:00:00,22.7730712890625,12.837982177734375,1.01260244846344,0.05924104526638985,3,2023
2023-03-28 06:00:00,31.86029052734375,11.01446533203125,0.3595998287200928,0.01127677969634533,3,2023
2023-03-28 16:00:00,26.71490478515625,12.032073974609375,0.4038121700286865,0.040542542934417725,3,2023
2023-03-29 02:00:00,22.625,16.36181640625,0.6114773750305176,0.010857312008738518,3,2023
2023-03-29 12:00:00,33.71478271484375,10.457122802734375,1.8579022884368896,0.008555497974157333,3,2023
2023-03-29 22:00:00,23.1119384765625,15.205657958984375,0.9757852554321289,0.009722663089632988,3,2023
2023-03-30 08:00:00,34.302154541015625,11.247802734375,1.9579602479934692,0.012951936572790146,3,2023
2023-03-30 18:00:00,25.399383544921875,14.751922607421875,1.3554608821868896,0.05710162594914436,3,2023
2023-03-31 04:00:00,27.241607666015625,15.646484375,1.3370109796524048,0.01877138763666153,3,2023
2023-03-31 14:00:00,28.37811279296875,13.303802490234375,1.3312702178955078,0.33381879329681396,3,2023
2023-04-01 00:00:00,21.5828857421875,15.164886474609375,0.914874792098999,0.22099395096302032,4,2023
2023-04-01 10:00:00,33.397552490234375,10.14306640625,1.6838630437850952,0.04153888300061226,4,2023
2023-04-01 20:00:00,23.504852294921875,13.533172607421875,0.9449199438095093,0.08056065440177917,4,2023
2023-04-02 06:00:00,32.043365478515625,11.918548583984375,0.8971160650253296,0.01044398918747902,4,2023
2023-04-02 16:00:00,27.017669677734375,12.50848388671875,0.794496476650238,0.04750029370188713,4,2023
2023-04-03 02:00:00,22.962921142578125,16.26318359375,0.7125510573387146,0.011413916945457458,4,2023
2023-04-03 12:00:00,33.291259765625,10.42608642578125,1.2473833560943604,0.016354061663150787,4,2023
2023-04-03 22:00:00,23.615478515625,15.192901611328125,0.8042926788330078,0.01787738688290119,4,2023
2023-04-04 08:00:00,35.033477783203125,11.62689208984375,1.3503139019012451,0.007837179116904736,4,2023
2023-04-04 18:00:00,26.471435546875,14.331512451171875,0.5869085192680359,0.0363985113799572,4,2023
2023-04-05 04:00:00,30.2843017578125,14.174072265625,0.7555922269821167,0.002100055804476142,4,2023
2023-04-05 14:00:00,31.02947998046875,12.581024169921875,0.764273464679718,0.050157107412815094,4,2023
2023-04-06 00:00:00,23.796722412109375,15.123931884765625,0.3199847936630249,0.051534105092287064,4,2023
2023-04-06 10:00:00,35.246185302734375,11.753143310546875,0.5212608575820923,0.13152410089969635,4,2023
2023-04-06 20:00:00,26.1971435546875,15.142364501953125,0.5894526839256287,0.3889378607273102,4,2023
2023-04-07 06:00:00,33.943084716796875,13.447509765625,0.9389618635177612,0.05521788075566292,4,2023
2023-04-07 16:00:00,27.187255859375,17.086395263671875,0.3164670169353485,1.4137221574783325,4,2023
2023-04-08 02:00:00,24.031402587890625,18.08489990234375,1.0119028091430664,0.4557572603225708,4,2023
2023-04-08 12:00:00,31.6240234375,15.03265380859375,0.5331903100013733,0.4678325951099396,4,2023
2023-04-08 22:00:00,23.906219482421875,17.602264404296875,0.5042062997817993,0.844370424747467,4,2023
2023-04-09 08:00:00,34.82135009765625,13.355926513671875,0.48298320174217224,0.09596271812915802,4,2023
2023-04-09 18:00:00,26.1756591796875,16.254974365234375,0.4173266291618347,0.4929814636707306,4,2023
2023-04-10 04:00:00,31.0272216796875,14.438873291015625,0.8510433435440063,0.020705901086330414,4,2023
2023-04-10 14:00:00,31.18212890625,13.909515380859375,0.3094641864299774,0.09950870275497437,4,2023
2023-04-11 00:00:00,24.075592041015625,14.549407958984375,0.37612006068229675,0.07242891192436218,4,2023
2023-04-11 10:00:00,37.1663818359375,10.86578369140625,0.2053096443414688,0.039372704923152924,4,2023
2023-04-11 20:00:00,26.582061767578125,13.663543701171875,0.17753209173679352,0.1005292683839798,4,2023
2023-04-12 06:00:00,36.466094970703125,10.578521728515625,0.24205677211284637,0.0012978373561054468,4,2023
2023-04-12 16:00:00,30.56292724609375,12.75823974609375,0.42527976632118225,0.022805940359830856,4,2023
2023-04-13 02:00:00,26.703125,14.729156494140625,0.4933965802192688,0.005297097843140364,4,2023
2023-04-13 12:00:00,36.010955810546875,11.48333740234375,0.7756701707839966,0.08603199571371078,4,2023
2023-04-13 22:00:00,26.45068359375,13.363677978515625,0.7573214769363403,0.12129653245210648,4,2023
2023-04-14 08:00:00,38.078887939453125,11.602081298828125,0.9052499532699585,0.0978398472070694,4,2023
2023-04-14 18:00:00,28.804473876953125,14.65704345703125,0.6843134164810181,0.5379900932312012,4,2023
2023-04-15 04:00:00,31.2548828125,14.478057861328125,0.7760970592498779,0.03267603740096092,4,2023
2023-04-15 14:00:00,31.40118408203125,13.626708984375,0.3827269673347473,0.22831237316131592,4,2023
2023-04-16 00:00:00,24.16107177734375,15.67071533203125,0.7748321890830994,0.15029177069664001,4,2023
2023-04-16 10:00:00,37.29742431640625,10.695404052734375,0.8471294641494751,0.04996258765459061,4,2023
2023-04-16 20:00:00,26.86749267578125,13.73138427734375,0.8967782855033875,0.10224747657775879,4,2023
2023-04-17 06:00:00,36.6734619140625,10.51397705078125,0.6072971224784851,0.003641922492533922,4,2023
2023-04-17 16:00:00,30.500579833984375,12.830291748046875,0.3789346218109131,0.15416088700294495,4,2023
2023-04-18 02:00:00,26.84356689453125,14.95758056640625,0.2698420584201813,0.03625735640525818,4,2023
2023-04-18 12:00:00,37.039031982421875,9.549530029296875,0.1846327781677246,0.05312621593475342,4,2023
2023-04-18 22:00:00,26.495330810546875,12.804656982421875,0.6924266219139099,0.07418597489595413,4,2023
2023-04-19 08:00:00,39.03045654296875,10.39154052734375,0.16570113599300385,0.04119632765650749,4,2023
2023-04-19 18:00:00,28.847625732421875,14.033111572265625,0.6448490023612976,0.3046019673347473,4,2023
2023-04-20 04:00:00,33.279296875,12.32171630859375,0.7321844696998596,0.0158244501799345,4,2023
2023-04-20 14:00:00,32.3353271484375,13.194915771484375,1.2159266471862793,0.48514625430107117,4,2023
2023-04-21 00:00:00,24.462646484375,17.241302490234375,0.3577922284603119,0.37164241075515747,4,2023
2023-04-21 10:00:00,35.95965576171875,12.20263671875,1.2151908874511719,0.11128108948469162,4,2023
2023-04-21 20:00:00,25.990631103515625,15.886383056640625,0.880928099155426,0.28337204456329346,4,2023
